counter,email,phoneNumber,creditCard,deviceID,billingAddress,shippingAddress,transactionID,fraud,ipPrefix
206,4790@gmail.com,747372981,5.56E+15,4116129-E32X-500,63156 FakeData Rd,18651 FakeData Rd,tx206,0,379.640.145.487
207,1530@gmail.com,723613236,5.23E+15,4865461-E32X-500,10660 FakeData Rd,76999 FakeData Rd,tx207,0,123.199.351.746
208,4044@gmail.com,591170645,5.65E+15,3274724-E32X-500,6679 FakeData Rd,36995 FakeData Rd,tx208,0,395.544.203.860
209,8821@gmail.com,487092297,5.30E+15,2298806-E32X-500,61270 FakeData Rd,37550 FakeData Rd,tx209,0,907.404.622.836
210,5073@gmail.com,643823939,5.22E+15,1775808-E32X-500,86595 FakeData Rd,45182 FakeData Rd,tx210,0,867.257.201.527
211,3081@gmail.com,880365675,5.68E+15,4299437-E32X-500,34279 FakeData Rd,33853 FakeData Rd,tx211,0,402.568.758.154
212,298@gmail.com,630644091,5.61E+15,4998830-E32X-500,21574 FakeData Rd,61519 FakeData Rd,tx212,0,366.452.527.290
213,2718@gmail.com,647535595,5.39E+15,7264297-E32X-500,47662 FakeData Rd,71505 FakeData Rd,tx213,0,632.890.950.641
214,3205@gmail.com,857642849,5.39E+15,7589548-E32X-500,7169 FakeData Rd,88092 FakeData Rd,tx214,0,862.653.340.95
215,9110@gmail.com,815127715,5.89E+15,193297-E32X-500,24975 FakeData Rd,77162 FakeData Rd,tx215,0,159.516.43.475
216,6851@gmail.com,555092060,5.39E+15,7707593-E32X-500,2752 FakeData Rd,14877 FakeData Rd,tx216,0,581.130.876.410
217,9504@gmail.com,459518514,5.75E+15,6513619-E32X-500,41318 FakeData Rd,58547 FakeData Rd,tx217,0,474.189.712.604
218,9482@gmail.com,438796991,5.34E+15,3083694-E32X-500,58085 FakeData Rd,66191 FakeData Rd,tx218,0,290.786.61.985
219,5925@gmail.com,620866587,5.79E+15,93473-E32X-500,36846 FakeData Rd,33055 FakeData Rd,tx219,0,639.774.860.592
220,2067@gmail.com,891040192,5.87E+15,7817224-E32X-500,53592 FakeData Rd,72088 FakeData Rd,tx220,0,953.532.830.386
221,7573@gmail.com,757408053,5.32E+15,6534328-E32X-500,49993 FakeData Rd,40159 FakeData Rd,tx221,0,905.337.580.225
222,7459@gmail.com,474774722,5.58E+15,4124191-E32X-500,1027 FakeData Rd,36559 FakeData Rd,tx222,0,260.200.281.279
223,1318@gmail.com,538077194,5.88E+15,9113834-E32X-500,51394 FakeData Rd,58536 FakeData Rd,tx223,0,253.727.364.471
224,2496@gmail.com,794203491,5.87E+15,3747335-E32X-500,6075 FakeData Rd,25438 FakeData Rd,tx224,0,750.558.819.679
225,8250@gmail.com,802004973,5.30E+15,292741-E32X-500,59678 FakeData Rd,11411 FakeData Rd,tx225,0,428.533.829.4
226,4920@gmail.com,688047871,5.37E+15,851262-E32X-500,37168 FakeData Rd,86716 FakeData Rd,tx226,0,825.693.621.897
227,7707@gmail.com,653497780,5.90E+15,5824786-E32X-500,55337 FakeData Rd,89509 FakeData Rd,tx227,0,127.949.953.577
228,6880@gmail.com,553287136,5.70E+15,581365-E32X-500,70054 FakeData Rd,64451 FakeData Rd,tx228,0,620.946.766.940
229,9492@gmail.com,573586906,5.51E+15,3809977-E32X-500,38680 FakeData Rd,47396 FakeData Rd,tx229,0,773.320.861.238
230,2335@gmail.com,783563672,5.43E+15,4691246-E32X-500,52539 FakeData Rd,48593 FakeData Rd,tx230,0,502.372.395.964
231,4116@gmail.com,469761064,5.52E+15,3310041-E32X-500,54653 FakeData Rd,1426 FakeData Rd,tx231,0,463.459.664.193
232,6193@gmail.com,575413454,5.60E+15,607479-E32X-500,35226 FakeData Rd,71550 FakeData Rd,tx232,0,775.915.122.277
233,2105@gmail.com,776757223,5.76E+15,2409906-E32X-500,8672 FakeData Rd,79935 FakeData Rd,tx233,0,662.248.647.536
234,7365@gmail.com,534912104,5.43E+15,9209806-E32X-500,32004 FakeData Rd,425 FakeData Rd,tx234,0,821.229.219.808
235,5459@gmail.com,523671912,5.25E+15,3355010-E32X-500,34211 FakeData Rd,46373 FakeData Rd,tx235,1,297.555.218.989
236,5682@gmail.com,662885268,5.36E+15,9864133-E32X-500,54653 FakeData Rd,18263 FakeData Rd,tx236,0,767.593.708.21
237,9309@gmail.com,424949721,5.39E+15,8542279-E32X-500,75254 FakeData Rd,23907 FakeData Rd,tx237,0,526.974.236.291
238,135@gmail.com,563534722,5.65E+15,6032935-E32X-500,86494 FakeData Rd,3813 FakeData Rd,tx238,0,420.898.47.486
239,3487@gmail.com,541190402,5.27E+15,7910339-E32X-500,18034 FakeData Rd,87257 FakeData Rd,tx239,0,468.744.128.144
240,8244@gmail.com,857930501,5.28E+15,895556-E32X-500,5739 FakeData Rd,83311 FakeData Rd,tx240,1,458.798.960.764
241,8185@gmail.com,814067899,5.74E+15,9894336-E32X-500,11686 FakeData Rd,13595 FakeData Rd,tx241,0,281.981.946.248
242,8641@gmail.com,705481674,5.60E+15,6726643-E32X-500,58526 FakeData Rd,77069 FakeData Rd,tx242,0,533.494.702.509
243,9928@gmail.com,751296476,5.27E+15,2993101-E32X-500,67513 FakeData Rd,42192 FakeData Rd,tx243,0,186.491.510.670
244,1063@gmail.com,793448531,5.62E+15,1706375-E32X-500,23673 FakeData Rd,86840 FakeData Rd,tx244,0,806.422.891.963
245,7148@gmail.com,699009920,5.85E+15,3247907-E32X-500,72175 FakeData Rd,9323 FakeData Rd,tx245,0,830.634.53.606
246,2030@gmail.com,550308206,5.54E+15,7248423-E32X-500,24254 FakeData Rd,55995 FakeData Rd,tx246,0,120.601.236.981
247,4416@gmail.com,684036761,5.67E+15,7764835-E32X-500,39154 FakeData Rd,26791 FakeData Rd,tx247,0,122.827.986.758
248,3408@gmail.com,862591408,5.69E+15,1175257-E32X-500,67696 FakeData Rd,6447 FakeData Rd,tx248,0,372.114.911.794
249,3716@gmail.com,808483645,5.85E+15,2070515-E32X-500,39339 FakeData Rd,73217 FakeData Rd,tx249,0,404.482.883.901
250,5591@gmail.com,743116762,5.67E+15,6905602-E32X-500,70635 FakeData Rd,8149 FakeData Rd,tx250,0,623.315.169.399
251,2783@gmail.com,727398957,5.87E+15,4217374-E32X-500,20838 FakeData Rd,26850 FakeData Rd,tx251,0,176.944.846.614
252,9721@gmail.com,424276859,5.60E+15,3979297-E32X-500,14309 FakeData Rd,68943 FakeData Rd,tx252,0,986.821.822.418
253,2898@gmail.com,531242372,5.54E+15,9697923-E32X-500,13447 FakeData Rd,43192 FakeData Rd,tx253,0,273.254.152.491
254,1654@gmail.com,712180893,5.56E+15,7227643-E32X-500,11892 FakeData Rd,74224 FakeData Rd,tx254,0,892.786.826.753
255,7019@gmail.com,754407436,5.41E+15,6582286-E32X-500,44983 FakeData Rd,2730 FakeData Rd,tx255,0,751.332.507.566
256,3070@gmail.com,483866673,5.55E+15,954424-E32X-500,3507 FakeData Rd,24590 FakeData Rd,tx256,0,610.742.242.952
257,2027@gmail.com,634043376,5.84E+15,1117182-E32X-500,27887 FakeData Rd,25625 FakeData Rd,tx257,0,977.603.161.59
258,8760@gmail.com,852409056,5.54E+15,686500-E32X-500,1285 FakeData Rd,32795 FakeData Rd,tx258,0,378.250.338.976
259,2304@gmail.com,889453904,5.76E+15,1793407-E32X-500,39961 FakeData Rd,11155 FakeData Rd,tx259,0,461.790.244.134
260,3936@gmail.com,472707255,5.37E+15,5941645-E32X-500,44015 FakeData Rd,18233 FakeData Rd,tx260,0,314.432.397.816
261,364@gmail.com,543731034,5.39E+15,1258577-E32X-500,80382 FakeData Rd,44261 FakeData Rd,tx261,0,852.445.889.501
262,6748@gmail.com,660680519,5.74E+15,6058281-E32X-500,69892 FakeData Rd,65845 FakeData Rd,tx262,0,345.831.809.175
263,5013@gmail.com,588531514,5.78E+15,9855181-E32X-500,7204 FakeData Rd,33075 FakeData Rd,tx263,0,236.898.345.456
264,1159@gmail.com,501709521,5.51E+15,7489312-E32X-500,19799 FakeData Rd,57353 FakeData Rd,tx264,1,626.327.351.746
265,3435@gmail.com,790846320,5.23E+15,1850307-E32X-500,41382 FakeData Rd,54846 FakeData Rd,tx265,0,368.611.415.375
266,8530@gmail.com,601794955,5.75E+15,1712340-E32X-500,2802 FakeData Rd,22166 FakeData Rd,tx266,0,759.920.412.836
267,8301@gmail.com,574922933,5.47E+15,4853124-E32X-500,38841 FakeData Rd,26032 FakeData Rd,tx267,0,640.267.973.324
268,9722@gmail.com,522135654,5.35E+15,9387688-E32X-500,19632 FakeData Rd,65925 FakeData Rd,tx268,0,889.109.511.552
269,8013@gmail.com,433848608,5.46E+15,9644451-E32X-500,40042 FakeData Rd,10813 FakeData Rd,tx269,0,531.215.202.249
270,1607@gmail.com,576577855,5.65E+15,8960750-E32X-500,11666 FakeData Rd,26176 FakeData Rd,tx270,0,971.688.342.987
271,9773@gmail.com,744782629,5.54E+15,6794019-E32X-500,74226 FakeData Rd,21974 FakeData Rd,tx271,0,465.766.83.798
272,6878@gmail.com,508295856,5.55E+15,5874174-E32X-500,5630 FakeData Rd,37649 FakeData Rd,tx272,0,961.204.721.335
273,2480@gmail.com,874883550,5.82E+15,2027673-E32X-500,79889 FakeData Rd,89856 FakeData Rd,tx273,0,946.977.452.126
274,3094@gmail.com,747800964,5.64E+15,4129573-E32X-500,65777 FakeData Rd,53686 FakeData Rd,tx274,0,619.711.769.605
275,7505@gmail.com,805275023,5.64E+15,120133-E32X-500,2451 FakeData Rd,49827 FakeData Rd,tx275,0,184.890.384.204
276,9393@gmail.com,625074065,5.64E+15,222061-E32X-500,39986 FakeData Rd,18720 FakeData Rd,tx276,0,681.708.172.310
277,9795@gmail.com,773371752,5.64E+15,2098407-E32X-500,2489 FakeData Rd,43839 FakeData Rd,tx277,0,290.716.144.833
278,830@gmail.com,557265264,5.33E+15,5595240-E32X-500,15423 FakeData Rd,14244 FakeData Rd,tx278,0,984.635.927.399
279,479@gmail.com,712524540,5.62E+15,4908850-E32X-500,38138 FakeData Rd,74734 FakeData Rd,tx279,0,384.618.582.814
280,4063@gmail.com,631209446,5.78E+15,5977207-E32X-500,37337 FakeData Rd,47633 FakeData Rd,tx280,0,438.712.353.797
281,145@gmail.com,447243439,5.85E+15,2015944-E32X-500,89163 FakeData Rd,45394 FakeData Rd,tx281,0,262.241.230.373
282,4839@gmail.com,718817149,5.22E+15,2966169-E32X-500,86981 FakeData Rd,873 FakeData Rd,tx282,0,393.210.95.540
283,3958@gmail.com,690882453,5.30E+15,172593-E32X-500,47698 FakeData Rd,36347 FakeData Rd,tx283,0,867.539.451.441
284,8866@gmail.com,741948359,5.29E+15,7068503-E32X-500,40389 FakeData Rd,51592 FakeData Rd,tx284,0,621.751.695.210
285,6957@gmail.com,643880374,5.38E+15,2202716-E32X-500,76004 FakeData Rd,53205 FakeData Rd,tx285,0,359.602.498.952
286,3018@gmail.com,684132285,5.65E+15,5931633-E32X-500,7438 FakeData Rd,43520 FakeData Rd,tx286,0,884.546.131.150
287,8087@gmail.com,656965449,5.25E+15,9135069-E32X-500,89438 FakeData Rd,69688 FakeData Rd,tx287,0,176.410.703.634
288,8590@gmail.com,722945492,5.80E+15,4946674-E32X-500,89369 FakeData Rd,34730 FakeData Rd,tx288,0,130.871.38.947
289,8095@gmail.com,478408301,5.52E+15,4322126-E32X-500,14926 FakeData Rd,15860 FakeData Rd,tx289,0,969.748.632.977
290,7466@gmail.com,564104941,5.51E+15,2106263-E32X-500,55471 FakeData Rd,29176 FakeData Rd,tx290,0,359.501.828.777
291,8001@gmail.com,822734605,5.89E+15,949481-E32X-500,16517 FakeData Rd,82309 FakeData Rd,tx291,0,384.706.93.134
292,1948@gmail.com,411156991,5.69E+15,3807627-E32X-500,30583 FakeData Rd,2106 FakeData Rd,tx292,0,258.440.167.984
293,2856@gmail.com,836447079,5.38E+15,4102464-E32X-500,28908 FakeData Rd,52945 FakeData Rd,tx293,0,393.149.38.423
294,5903@gmail.com,566267299,5.61E+15,7935522-E32X-500,26408 FakeData Rd,74727 FakeData Rd,tx294,0,186.338.53.154
295,4127@gmail.com,714956287,5.25E+15,9914923-E32X-500,76374 FakeData Rd,30320 FakeData Rd,tx295,0,213.778.497.580
296,7204@gmail.com,469947693,5.79E+15,3263933-E32X-500,14322 FakeData Rd,19062 FakeData Rd,tx296,0,793.325.188.537
297,8586@gmail.com,813406083,5.85E+15,6602936-E32X-500,73667 FakeData Rd,63227 FakeData Rd,tx297,0,620.915.200.244
298,7331@gmail.com,624146970,5.42E+15,3777972-E32X-500,85344 FakeData Rd,85892 FakeData Rd,tx298,0,203.108.676.695
299,971@gmail.com,656122008,5.54E+15,2093789-E32X-500,65947 FakeData Rd,35594 FakeData Rd,tx299,0,315.266.994.649
300,7357@gmail.com,500808349,5.30E+15,3370097-E32X-500,62483 FakeData Rd,68004 FakeData Rd,tx300,0,903.566.348.927
301,5159@gmail.com,416881881,5.54E+15,5953136-E32X-500,58978 FakeData Rd,79945 FakeData Rd,tx301,0,477.735.780.378
302,3387@gmail.com,742855233,5.67E+15,8348810-E32X-500,45327 FakeData Rd,34768 FakeData Rd,tx302,0,743.523.635.724
303,2293@gmail.com,410648999,5.60E+15,2573995-E32X-500,66049 FakeData Rd,50386 FakeData Rd,tx303,0,367.140.914.432
304,2622@gmail.com,447625552,5.65E+15,176721-E32X-500,81190 FakeData Rd,10080 FakeData Rd,tx304,0,866.496.566.441
305,7682@gmail.com,445716489,5.75E+15,9511587-E32X-500,31731 FakeData Rd,3562 FakeData Rd,tx305,0,544.599.140.736
306,4872@gmail.com,589419104,5.81E+15,6565831-E32X-500,2550 FakeData Rd,42903 FakeData Rd,tx306,0,935.897.699.484
307,4415@gmail.com,779349582,5.55E+15,3225510-E32X-500,59786 FakeData Rd,44775 FakeData Rd,tx307,0,648.255.585.560
308,2927@gmail.com,889989887,5.89E+15,1531844-E32X-500,43707 FakeData Rd,18487 FakeData Rd,tx308,0,844.973.476.967
309,5358@gmail.com,817656976,5.49E+15,6026965-E32X-500,59144 FakeData Rd,39639 FakeData Rd,tx309,0,347.820.815.152
310,8879@gmail.com,812229677,5.40E+15,5221066-E32X-500,5116 FakeData Rd,33013 FakeData Rd,tx310,0,494.119.721.494
311,2504@gmail.com,651386853,5.91E+15,2813854-E32X-500,89538 FakeData Rd,76063 FakeData Rd,tx311,0,758.106.89.55
312,8311@gmail.com,512892104,5.90E+15,8660685-E32X-500,55474 FakeData Rd,5703 FakeData Rd,tx312,0,657.748.796.428
313,3715@gmail.com,558000664,5.68E+15,7518646-E32X-500,22325 FakeData Rd,70459 FakeData Rd,tx313,0,293.157.319.436
314,7652@gmail.com,483663337,5.79E+15,1610803-E32X-500,53906 FakeData Rd,34477 FakeData Rd,tx314,0,842.166.182.455
315,7995@gmail.com,770269813,5.37E+15,3804893-E32X-500,60967 FakeData Rd,5504 FakeData Rd,tx315,0,688.990.261.553
316,7760@gmail.com,700930228,5.45E+15,5704246-E32X-500,67794 FakeData Rd,86398 FakeData Rd,tx316,0,485.923.712.222
317,4961@gmail.com,637679270,5.58E+15,1304002-E32X-500,56111 FakeData Rd,16346 FakeData Rd,tx317,0,741.623.226.667
318,8581@gmail.com,612016766,5.64E+15,2156135-E32X-500,27242 FakeData Rd,65017 FakeData Rd,tx318,0,921.789.406.460
319,2690@gmail.com,480924352,5.31E+15,9127231-E32X-500,70935 FakeData Rd,85736 FakeData Rd,tx319,0,661.789.264.84
320,7655@gmail.com,772768193,5.86E+15,3041050-E32X-500,9756 FakeData Rd,19152 FakeData Rd,tx320,0,464.954.132.669
321,9690@gmail.com,473376896,5.29E+15,7990203-E32X-500,87178 FakeData Rd,56356 FakeData Rd,tx321,0,810.806.14.458
322,1061@gmail.com,580986073,5.56E+15,5301472-E32X-500,43551 FakeData Rd,87527 FakeData Rd,tx322,0,814.496.584.660
323,7618@gmail.com,728477616,5.71E+15,526745-E32X-500,68088 FakeData Rd,38679 FakeData Rd,tx323,0,468.876.815.951
324,9974@gmail.com,790327319,5.91E+15,6554425-E32X-500,22743 FakeData Rd,10266 FakeData Rd,tx324,0,580.291.735.378
325,161@gmail.com,400497380,5.79E+15,4476062-E32X-500,18073 FakeData Rd,52167 FakeData Rd,tx325,0,554.735.765.428
326,6275@gmail.com,516609489,5.40E+15,6859632-E32X-500,53935 FakeData Rd,67513 FakeData Rd,tx326,0,458.983.133.683
327,5476@gmail.com,583012651,5.73E+15,4331518-E32X-500,66466 FakeData Rd,50612 FakeData Rd,tx327,0,345.114.533.159
328,1183@gmail.com,675353859,5.44E+15,756312-E32X-500,22977 FakeData Rd,88686 FakeData Rd,tx328,0,448.319.462.369
329,4391@gmail.com,791641258,5.48E+15,8444245-E32X-500,51799 FakeData Rd,50051 FakeData Rd,tx329,0,188.993.615.206
330,6485@gmail.com,777512032,5.38E+15,6006980-E32X-500,84545 FakeData Rd,4349 FakeData Rd,tx330,0,273.568.776.141
331,3542@gmail.com,899908247,5.73E+15,2604262-E32X-500,48282 FakeData Rd,52290 FakeData Rd,tx331,0,664.878.925.693
332,6790@gmail.com,484074801,5.42E+15,723344-E32X-500,4236 FakeData Rd,47693 FakeData Rd,tx332,0,640.770.174.264
333,1026@gmail.com,529748761,5.56E+15,2140075-E32X-500,11511 FakeData Rd,89221 FakeData Rd,tx333,0,749.575.803.894
334,8858@gmail.com,847346972,5.35E+15,9779792-E32X-500,59968 FakeData Rd,9509 FakeData Rd,tx334,0,215.933.302.708
335,5919@gmail.com,642725157,5.21E+15,9964111-E32X-500,87617 FakeData Rd,50471 FakeData Rd,tx335,0,503.647.261.107
336,1204@gmail.com,444827280,5.29E+15,6132506-E32X-500,28877 FakeData Rd,51885 FakeData Rd,tx336,0,172.715.704.413
337,5881@gmail.com,467408849,5.44E+15,5629082-E32X-500,6716 FakeData Rd,30049 FakeData Rd,tx337,0,542.905.303.996
338,3355@gmail.com,486690445,5.22E+15,7287194-E32X-500,47976 FakeData Rd,61104 FakeData Rd,tx338,0,266.356.771.195
339,3575@gmail.com,626814534,5.85E+15,1702617-E32X-500,62252 FakeData Rd,4423 FakeData Rd,tx339,0,487.469.344.8
340,4553@gmail.com,694757711,5.75E+15,9799608-E32X-500,5906 FakeData Rd,46262 FakeData Rd,tx340,0,738.867.776.895
341,5271@gmail.com,600033068,5.26E+15,8539012-E32X-500,56356 FakeData Rd,50115 FakeData Rd,tx341,0,391.809.489.240
342,3749@gmail.com,869729800,5.71E+15,3535454-E32X-500,46727 FakeData Rd,24151 FakeData Rd,tx342,0,703.169.893.55
343,3898@gmail.com,870182611,5.54E+15,7348850-E32X-500,69249 FakeData Rd,16414 FakeData Rd,tx343,0,332.911.256.168
344,3669@gmail.com,600514114,5.88E+15,3016740-E32X-500,18008 FakeData Rd,48269 FakeData Rd,tx344,0,563.760.736.557
345,5024@gmail.com,595226513,5.81E+15,9714914-E32X-500,86884 FakeData Rd,52639 FakeData Rd,tx345,0,938.867.610.825
346,8157@gmail.com,755185687,5.53E+15,1815921-E32X-500,17495 FakeData Rd,76496 FakeData Rd,tx346,0,510.335.579.612
347,2525@gmail.com,498152373,5.22E+15,9123803-E32X-500,18951 FakeData Rd,73161 FakeData Rd,tx347,0,612.416.693.680
348,5375@gmail.com,483132334,5.77E+15,6879603-E32X-500,27763 FakeData Rd,34358 FakeData Rd,tx348,0,854.349.599.197
349,7871@gmail.com,609301204,5.35E+15,8744583-E32X-500,84782 FakeData Rd,15896 FakeData Rd,tx349,0,879.425.359.706
350,5708@gmail.com,554865403,5.50E+15,6199412-E32X-500,36508 FakeData Rd,29441 FakeData Rd,tx350,0,656.309.810.459
351,6188@gmail.com,569987947,5.62E+15,1779349-E32X-500,88214 FakeData Rd,62678 FakeData Rd,tx351,0,614.711.64.305
352,9175@gmail.com,663550462,5.22E+15,1713879-E32X-500,83929 FakeData Rd,20411 FakeData Rd,tx352,0,833.354.680.351
353,3079@gmail.com,852390899,5.27E+15,8282820-E32X-500,82493 FakeData Rd,64323 FakeData Rd,tx353,0,320.691.417.167
354,5902@gmail.com,670895579,5.53E+15,6378876-E32X-500,46007 FakeData Rd,569 FakeData Rd,tx354,0,994.876.563.47
355,1993@gmail.com,615315678,5.33E+15,7336942-E32X-500,11751 FakeData Rd,28184 FakeData Rd,tx355,0,224.475.210.937
356,7613@gmail.com,563686317,5.52E+15,2855698-E32X-500,35526 FakeData Rd,38837 FakeData Rd,tx356,0,413.768.110.615
357,6391@gmail.com,561848131,5.90E+15,7751023-E32X-500,2806 FakeData Rd,89246 FakeData Rd,tx357,0,872.186.164.6
358,1774@gmail.com,809845617,5.79E+15,6935785-E32X-500,45875 FakeData Rd,83194 FakeData Rd,tx358,0,190.527.254.350
359,4853@gmail.com,417718027,5.24E+15,7877050-E32X-500,82385 FakeData Rd,16865 FakeData Rd,tx359,0,316.127.419.782
360,7875@gmail.com,650878162,5.78E+15,7806717-E32X-500,10520 FakeData Rd,46844 FakeData Rd,tx360,0,122.564.943.55
361,7455@gmail.com,496777922,5.80E+15,3908206-E32X-500,3541 FakeData Rd,26523 FakeData Rd,tx361,0,941.794.622.789
362,4640@gmail.com,593238253,5.60E+15,1624231-E32X-500,84648 FakeData Rd,86189 FakeData Rd,tx362,0,658.882.936.462
363,3231@gmail.com,815784745,5.23E+15,4709762-E32X-500,88898 FakeData Rd,45577 FakeData Rd,tx363,0,864.569.336.793
364,4307@gmail.com,536224815,5.67E+15,6754591-E32X-500,71033 FakeData Rd,16684 FakeData Rd,tx364,0,249.930.72.144
365,6928@gmail.com,862409487,5.52E+15,4194711-E32X-500,5545 FakeData Rd,41388 FakeData Rd,tx365,0,282.628.872.397
366,2138@gmail.com,790904404,5.47E+15,382910-E32X-500,38519 FakeData Rd,76924 FakeData Rd,tx366,0,608.108.803.143
367,2734@gmail.com,786986923,5.61E+15,5545849-E32X-500,71738 FakeData Rd,6803 FakeData Rd,tx367,0,201.875.57.373
368,1384@gmail.com,769018538,5.42E+15,6160305-E32X-500,8232 FakeData Rd,45458 FakeData Rd,tx368,0,861.816.145.663
369,9641@gmail.com,497736493,5.21E+15,4571676-E32X-500,48186 FakeData Rd,48221 FakeData Rd,tx369,0,571.604.437.999
370,5639@gmail.com,577936462,5.38E+15,9765320-E32X-500,13014 FakeData Rd,30260 FakeData Rd,tx370,0,823.790.605.268
371,4504@gmail.com,859951269,5.86E+15,3279651-E32X-500,4320 FakeData Rd,10853 FakeData Rd,tx371,0,750.508.881.101
372,5082@gmail.com,542454602,5.48E+15,5559560-E32X-500,52498 FakeData Rd,56822 FakeData Rd,tx372,0,224.162.758.586
373,4391@gmail.com,687298903,5.85E+15,8628095-E32X-500,43471 FakeData Rd,7031 FakeData Rd,tx373,0,107.173.176.557
374,1816@gmail.com,624585714,5.32E+15,4972067-E32X-500,50135 FakeData Rd,11540 FakeData Rd,tx374,0,676.377.932.262
375,3469@gmail.com,882395134,5.53E+15,1548739-E32X-500,82899 FakeData Rd,18601 FakeData Rd,tx375,0,252.350.528.970
376,1152@gmail.com,521912968,5.82E+15,6714651-E32X-500,87932 FakeData Rd,46494 FakeData Rd,tx376,0,723.534.903.254
377,812@gmail.com,731543639,5.69E+15,8873256-E32X-500,20694 FakeData Rd,70825 FakeData Rd,tx377,0,605.962.921.471
378,7842@gmail.com,772537425,5.44E+15,9047120-E32X-500,63669 FakeData Rd,33519 FakeData Rd,tx378,0,623.169.668.820
379,4751@gmail.com,736885105,5.33E+15,879281-E32X-500,56877 FakeData Rd,14057 FakeData Rd,tx379,0,691.911.559.773
380,4994@gmail.com,533398049,5.22E+15,5410621-E32X-500,11623 FakeData Rd,71870 FakeData Rd,tx380,0,705.398.460.981
381,3871@gmail.com,422788320,5.22E+15,3878602-E32X-500,69161 FakeData Rd,47730 FakeData Rd,tx381,0,993.182.579.728
382,4231@gmail.com,886971568,5.43E+15,8370291-E32X-500,33187 FakeData Rd,53917 FakeData Rd,tx382,0,549.161.596.854
383,8591@gmail.com,785412244,5.76E+15,5983235-E32X-500,69138 FakeData Rd,56247 FakeData Rd,tx383,0,336.766.248.687
384,4430@gmail.com,656392563,5.68E+15,6468871-E32X-500,50838 FakeData Rd,15093 FakeData Rd,tx384,0,267.714.671.45
385,6569@gmail.com,420596325,5.22E+15,626847-E32X-500,66170 FakeData Rd,26085 FakeData Rd,tx385,0,944.152.754.180
386,6758@gmail.com,741228139,5.45E+15,9853464-E32X-500,54528 FakeData Rd,45745 FakeData Rd,tx386,0,175.595.217.558
387,2814@gmail.com,894582121,5.39E+15,8000984-E32X-500,20723 FakeData Rd,57429 FakeData Rd,tx387,0,562.520.572.175
388,3998@gmail.com,765892492,5.87E+15,5478838-E32X-500,42176 FakeData Rd,70577 FakeData Rd,tx388,0,160.115.663.619
389,6895@gmail.com,556227437,5.32E+15,1335634-E32X-500,38729 FakeData Rd,29309 FakeData Rd,tx389,0,441.461.238.639
390,8701@gmail.com,687242422,5.36E+15,7610275-E32X-500,17360 FakeData Rd,46371 FakeData Rd,tx390,0,602.897.624.532
391,4351@gmail.com,574087713,5.87E+15,2116756-E32X-500,37442 FakeData Rd,850 FakeData Rd,tx391,0,233.396.9.292
392,5560@gmail.com,610325544,5.86E+15,2549488-E32X-500,61758 FakeData Rd,29253 FakeData Rd,tx392,0,161.957.220.963
393,2665@gmail.com,625722112,5.54E+15,3780935-E32X-500,38974 FakeData Rd,48875 FakeData Rd,tx393,0,954.474.64.653
394,135@gmail.com,582042712,5.85E+15,8491533-E32X-500,28719 FakeData Rd,26116 FakeData Rd,tx394,0,426.261.596.195
395,4569@gmail.com,583604440,5.58E+15,4858763-E32X-500,30340 FakeData Rd,78985 FakeData Rd,tx395,0,265.373.101.32
